Total hosts (including soft deleted): 296
--- DUPLICATES FOUND ---
DUPLICATE GROUP: mid:2-hostid:10777 count: 37
  -> Host: ID=240, Name=ACC2, MID=2, HostID=10786, DeletedAt={2026-02-28 14:30:10.509 +0800 CST true}
  -> Host: ID=248, Name=ACC2, MID=2, HostID=10786, DeletedAt={2026-02-28 14:30:10.404 +0800 CST true}
  -> Host: ID=256, Name=ACC2, MID=2, HostID=10786, DeletedAt={2026-02-28 14:30:10.262 +0800 CST true}
  -> Host: ID=264, Name=ACC2, MID=2, HostID=10786, DeletedAt={2026-02-28 14:30:10.135 +0800 CST true}
  -> Host: ID=272, Name=ACC2, MID=2, HostID=10786, DeletedAt={2026-02-28 14:30:10.029 +0800 CST true}
  -> Host: ID=280, Name=ACC2, MID=2, HostID=10786, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=288, Name=ACC2, MID=2, HostID=10786, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=296, Name=ACC2, MID=2, HostID=10786, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
DUPLICATE GROUP: mid:2-hostid:10770 count: 37
  -> Host: ID=2, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:35.841 +0800 CST true}
  -> Host: ID=10, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:30.583 +0800 CST true}
  -> Host: ID=18, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:30.507 +0800 CST true}
  -> Host: ID=26, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:30.417 +0800 CST true}
  -> Host: ID=34, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:30.304 +0800 CST true}
  -> Host: ID=42, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:30.218 +0800 CST true}
  -> Host: ID=50, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.917 +0800 CST true}
  -> Host: ID=58, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.804 +0800 CST true}
  -> Host: ID=66, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.72 +0800 CST true}
  -> Host: ID=74, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.589 +0800 CST true}
  -> Host: ID=82, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.52 +0800 CST true}
  -> Host: ID=90, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.448 +0800 CST true}
  -> Host: ID=98, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:55:29.367 +0800 CST true}
  -> Host: ID=106, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:56:11.117 +0800 CST true}
  -> Host: ID=114, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 13:56:11.044 +0800 CST true}
  -> Host: ID=122, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.781 +0800 CST true}
  -> Host: ID=130, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.703 +0800 CST true}
  -> Host: ID=138, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.489 +0800 CST true}
  -> Host: ID=146, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.393 +0800 CST true}
  -> Host: ID=154, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.255 +0800 CST true}
  -> Host: ID=162, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:37.118 +0800 CST true}
  -> Host: ID=170, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:36.892 +0800 CST true}
  -> Host: ID=178, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:36.787 +0800 CST true}
  -> Host: ID=186, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:36.644 +0800 CST true}
  -> Host: ID=194, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:36.503 +0800 CST true}
  -> Host: ID=202, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:19:36.402 +0800 CST true}
  -> Host: ID=210, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:11.17 +0800 CST true}
  -> Host: ID=218, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:11.059 +0800 CST true}
  -> Host: ID=226, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.914 +0800 CST true}
  -> Host: ID=234, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.653 +0800 CST true}
  -> Host: ID=242, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.483 +0800 CST true}
  -> Host: ID=250, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.359 +0800 CST true}
  -> Host: ID=258, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.237 +0800 CST true}
  -> Host: ID=266, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={2026-02-28 14:30:10.127 +0800 CST true}
  -> Host: ID=274, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=282, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=290, Name=Core_SW1, MID=2, HostID=10770, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
DUPLICATE GROUP: mid:2-hostid:10772 count: 37
  -> Host: ID=4, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:35.84 +0800 CST true}
  -> Host: ID=12, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:30.546 +0800 CST true}
  -> Host: ID=20, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:30.455 +0800 CST true}
  -> Host: ID=28, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:30.378 +0800 CST true}
  -> Host: ID=36, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:30.279 +0800 CST true}
  -> Host: ID=44, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:30.019 +0800 CST true}
  -> Host: ID=52, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.879 +0800 CST true}
  -> Host: ID=60, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.776 +0800 CST true}
  -> Host: ID=68, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.656 +0800 CST true}
  -> Host: ID=76, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.587 +0800 CST true}
  -> Host: ID=84, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.487 +0800 CST true}
  -> Host: ID=92, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.406 +0800 CST true}
  -> Host: ID=100, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:55:29.322 +0800 CST true}
  -> Host: ID=108, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:56:11.106 +0800 CST true}
  -> Host: ID=116, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 13:56:11.021 +0800 CST true}
  -> Host: ID=124, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.766 +0800 CST true}
  -> Host: ID=132, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.689 +0800 CST true}
  -> Host: ID=140, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.458 +0800 CST true}
  -> Host: ID=148, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.319 +0800 CST true}
  -> Host: ID=156, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.195 +0800 CST true}
  -> Host: ID=164, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:37.115 +0800 CST true}
  -> Host: ID=172, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:36.831 +0800 CST true}
  -> Host: ID=180, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:36.698 +0800 CST true}
  -> Host: ID=188, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:36.591 +0800 CST true}
  -> Host: ID=196, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:36.461 +0800 CST true}
  -> Host: ID=204, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:19:36.361 +0800 CST true}
  -> Host: ID=212, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:11.146 +0800 CST true}
  -> Host: ID=220, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:11.023 +0800 CST true}
  -> Host: ID=228, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.878 +0800 CST true}
  -> Host: ID=236, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.582 +0800 CST true}
  -> Host: ID=244, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.416 +0800 CST true}
  -> Host: ID=252, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.332 +0800 CST true}
  -> Host: ID=260, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.215 +0800 CST true}
  -> Host: ID=268, Name=SNMP host, MID=2, HostID=10772, DeletedAt={2026-02-28 14:30:10.092 +0800 CST true}
  -> Host: ID=276, Name=SNMP host, MID=2, HostID=10772, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=284, Name=SNMP host, MID=2, HostID=10772, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
  -> Host: ID=292, Name=SNMP host, MID=2, HostID=10772, DeletedAt={0001-01-01 00:00:00 +0000 UTC false}
